front,back,lemma,pos,gender,plural,plural_display,plural_alternatives,translations,translation_source,example,example_cloze,frequency,book
"der Weihnachtsmorgen, -",,Weihnachtsmorgen,NOUN,masculine,Weihnachtsmorgen,-,,,,"Der Weihnachtsmorgen brach an, kalt und weiß.","Der {{c1::Weihnachtsmorgen}} brach an, kalt und weiß.",1,02_harry_potter_und_die_kammer_des_schreckens
"der Weiler, -n","hamlet (Wohnsiedlung oder ein Gehöft bestehend aus wenigen Gebäuden, deutlich kleiner als ein Dorf)",Weiler,NOUN,masculine,Weilern,-n,Weiler,"hamlet (Wohnsiedlung oder ein Gehöft bestehend aus wenigen Gebäuden, deutlich kleiner als ein Dorf)",dictionary-en,"London lag nun weit hinter ihnen, stattdessen sahen sie anmutige grüne Felder, die allmählich weitläufigen, purpurn schimmernden Mooren wichen, Weilern mit kleinen Spielzeugkirchen und einer großen Stadt, in der es von Autos nur so wimmelte, die an bunte Ameisen erinnerten.","London lag nun weit hinter ihnen, stattdessen sahen sie anmutige grüne Felder, die allmählich weitläufigen, purpurn schimmernden Mooren wichen, {{c1::Weilern}} mit kleinen Spielzeugkirchen und einer großen Stadt, in der es von Autos nur so wimmelte, die an bunte Ameisen erinnerten.",1,02_harry_potter_und_die_kammer_des_schreckens
"die Weissagung, -en",prophecy (eine Voraussage über die Zukunft); divination (eine Voraussage über die Zukunft),Weissagung,NOUN,feminine,Weissagungen,-en,,prophecy (eine Voraussage über die Zukunft); divination (eine Voraussage über die Zukunft),dictionary-en,"»Es ist nie zu früh, über die Zukunft nachzudenken, deshalb würde ich Weissagung empfehlen.","»Es ist nie zu früh, über die Zukunft nachzudenken, deshalb würde ich {{c1::Weissagung}} empfehlen.",1,02_harry_potter_und_die_kammer_des_schreckens
"die Weite, -n",amplitude (räumliche Ausdehnung); extension (räumliche Ausdehnung),Weite,NOUN,feminine,Weiten,-n,,amplitude (räumliche Ausdehnung); extension (räumliche Ausdehnung),dictionary-en,"als würde Harry den Klatscher anziehen wie ein Magnet, jagte er ihm erneut nach und Harry musste so schnell er konnte das Weite suchen.","als würde Harry den Klatscher anziehen wie ein Magnet, jagte er ihm erneut nach und Harry musste so schnell er konnte das {{c1::Weite}} suchen.",2,02_harry_potter_und_die_kammer_des_schreckens
"das Weitere, -",,Weitere,NOUN,neuter,,,,,,"»Alle Schüler gehen zurück in die Gemeinschaftsräume, wo die Hauslehrer ihnen alles Weitere erklären.","»Alle Schüler gehen zurück in die Gemeinschaftsräume, wo die Hauslehrer ihnen alles {{c1::Weitere}} erklären.",1,02_harry_potter_und_die_kammer_des_schreckens
"die Weiterhelfe, -",,Weiterhelfe,NOUN,feminine,,,,,,"»Nun, sicher wird niemand etwas dagegen haben, wenn ich meiner besten Schülerin in diesem Jahr noch ein wenig weiterhelfe«, sagte Lockhart herzlich und zückte einen riesigen Pfauenfederhalter.","»Nun, sicher wird niemand etwas dagegen haben, wenn ich meiner besten Schülerin in diesem Jahr noch ein wenig {{c1::weiterhelfe}}«, sagte Lockhart herzlich und zückte einen riesigen Pfauenfederhalter.",1,02_harry_potter_und_die_kammer_des_schreckens
"der Wellensittich, -e",budgerigar; budgie,Wellensittich,NOUN,masculine,Wellensittiche,-e,Wellensittichen,budgerigar; budgie,dictionary-en,"Die Wichtel waren leuchtend blau und etwa zwanzig Zentimeter groß, mit spitzen Gesichtern und so schrillen Stimmen, dass man meinen konnte, einen Haufen streitender Wellensittiche vor sich zu haben.","Die Wichtel waren leuchtend blau und etwa zwanzig Zentimeter groß, mit spitzen Gesichtern und so schrillen Stimmen, dass man meinen konnte, einen Haufen streitender {{c1::Wellensittiche}} vor sich zu haben.",1,02_harry_potter_und_die_kammer_des_schreckens
"die Werbung, -en","advertising (verbreitete Informationen zu dem Zweck, Kunden, Käufer, Mitglieder oder Ähnliches zu bekommen); publicity (verbreitete Informationen zu dem Zweck, Kunden, Käufer, Mitglieder oder Ähnliches zu bekommen)",Werbung,NOUN,feminine,Werbungen,-en,,"advertising (verbreitete Informationen zu dem Zweck, Kunden, Käufer, Mitglieder oder Ähnliches zu bekommen); publicity (verbreitete Informationen zu dem Zweck, Kunden, Käufer, Mitglieder oder Ähnliches zu bekommen)",dictionary-en,"Er hat den Typen vom Tagespropheten gebeten, ja die Schlägerei nicht zu vergessen - das sei die beste Werbung -«","Er hat den Typen vom Tagespropheten gebeten, ja die Schlägerei nicht zu vergessen - das sei die beste {{c1::Werbung}} -«",1,02_harry_potter_und_die_kammer_des_schreckens
"Werwolfangriff, -e",,Werwolfangriff,NOUN,,Werwolfangriffe,-e,,,,"Und noch ein Dorf wird meiner auf ewig gedenken als jenes Helden, der es von den Schrecken der allmonatlichen Werwolfangriffe erlöst hat.","Und noch ein Dorf wird meiner auf ewig gedenken als jenes Helden, der es von den Schrecken der allmonatlichen {{c1::Werwolfangriffe}} erlöst hat.",1,02_harry_potter_und_die_kammer_des_schreckens
"der West, -e","west (Navigation, Seefahrt, Kurzform für: Haupthimmelsrichtung Westen); west (Weltteil, zu dem sich unter anderem die nordamerikanischen und westeuropäischen Länder zählen)",West,NOUN,masculine,Weste,-e,Westen,"west (Navigation, Seefahrt, Kurzform für: Haupthimmelsrichtung Westen); west (Weltteil, zu dem sich unter anderem die nordamerikanischen und westeuropäischen Länder zählen)",dictionary-en,"Du fliegst zu weit nach Westen, Fred«, fügte er hinzu und deutete auf einen Kompass am Armaturenbrett.","Du fliegst zu weit nach {{c1::Westen}}, Fred«, fügte er hinzu und deutete auf einen Kompass am Armaturenbrett.",1,02_harry_potter_und_die_kammer_des_schreckens
"die Widmung, -en","dedication (Worte (oft in einem Buch), die ganz persönlich für jemanden bestimmt sind); devotement (Worte (oft in einem Buch), die ganz persönlich für jemanden bestimmt sind)",Widmung,NOUN,feminine,Widmungen,-en,,"dedication (Worte (oft in einem Buch), die ganz persönlich für jemanden bestimmt sind); devotement (Worte (oft in einem Buch), die ganz persönlich für jemanden bestimmt sind)",dictionary-en,"Sie 250 haben 'mir eine hübsche, glänzende Medaille mit eingeprägter Widmung gegeben und mich ermahnt, den Mund zu halten.","Sie 250 haben 'mir eine hübsche, glänzende Medaille mit eingeprägter {{c1::Widmung}} gegeben und mich ermahnt, den Mund zu halten.",1,02_harry_potter_und_die_kammer_des_schreckens
"die Windschutzscheibe, -n",windscreen; windshield,Windschutzscheibe,NOUN,feminine,Windschutzscheiben,-n,,windscreen; windshield,dictionary-en,"»Da ist die Hauptstraße«, sagte George und spähte durch die Windschutzscheibe.","»Da ist die Hauptstraße«, sagte George und spähte durch die {{c1::Windschutzscheibe}}.",5,02_harry_potter_und_die_kammer_des_schreckens
"der Winkel, -n","angle (Geometrie, Mathematik: Stellung zweier Linien oder Flächen zueinander); corner (Ecke in oder an Gebäuden)",Winkel,NOUN,masculine,Winkeln,-n,Winkel,"angle (Geometrie, Mathematik: Stellung zweier Linien oder Flächen zueinander); corner (Ecke in oder an Gebäuden)",dictionary-en,Schnaubend wie ein erschöpftes Nashorn setzte sich Onkel Vernon wieder hin und beobachtete Harry aus den Winkeln seiner kleinen stechenden Augen.,Schnaubend wie ein erschöpftes Nashorn setzte sich Onkel Vernon wieder hin und beobachtete Harry aus den {{c1::Winkeln}} seiner kleinen stechenden Augen.,2,02_harry_potter_und_die_kammer_des_schreckens
"der Winterschlaf, -",hibernation,Winterschlaf,NOUN,masculine,,,,hibernation,dictionary-en,"Vielleicht ließ sich das Monster, was immer es war, gerade jetzt nieder, um weitere fünfzig Jahre Winterschlaf zu halten ...","Vielleicht ließ sich das Monster, was immer es war, gerade jetzt nieder, um weitere fünfzig Jahre {{c1::Winterschlaf}} zu halten ...",1,02_harry_potter_und_die_kammer_des_schreckens
"die Wintersonne, -","winter sun (Wetter: die Sonne in der Art, wie sie im Winter scheint)",Wintersonne,NOUN,feminine,,,,"winter sun (Wetter: die Sonne in der Art, wie sie im Winter scheint)",dictionary-en,"Als Harry am Sonntagmorgen aufwachte, hatte die Wintersonne den Krankensaal in gleißendes Licht getaucht.","Als Harry am Sonntagmorgen aufwachte, hatte die {{c1::Wintersonne}} den Krankensaal in gleißendes Licht getaucht.",1,02_harry_potter_und_die_kammer_des_schreckens
"der Wischer, -n",wiper,Wischer,NOUN,masculine,Wischern,-n,Wischer,wiper,dictionary-en,"Sobald sie sicher zwischen den Eimern und Wischern verstaut waren, riss Harry ein paar der Borsten aus, die auf Goyles Stirn wuchsen, und Ron nahm sich ein paar Haare von Crabbe.","Sobald sie sicher zwischen den Eimern und {{c1::Wischern}} verstaut waren, riss Harry ein paar der Borsten aus, die auf Goyles Stirn wuchsen, und Ron nahm sich ein paar Haare von Crabbe.",1,02_harry_potter_und_die_kammer_des_schreckens
"der Wischmopp, -s","dust mop (besenähnliches Gerät zur Feuchtreinigung von Fußböden, das mit einem Wischtuch versehen ist)",Wischmopp,NOUN,masculine,Wischmopps,-s,,"dust mop (besenähnliches Gerät zur Feuchtreinigung von Fußböden, das mit einem Wischtuch versehen ist)",dictionary-en,"Er drängte die überraschten Masons mit sanfter Gewalt zurück ins Esszimmer, versprach Harry, wenn der Besuch weg sei, würde es Prügel setzen, dass ihm Hören und Sehen verginge, und drückte ihm einen Wischmopp in die Hand.","Er drängte die überraschten Masons mit sanfter Gewalt zurück ins Esszimmer, versprach Harry, wenn der Besuch weg sei, würde es Prügel setzen, dass ihm Hören und Sehen verginge, und drückte ihm einen {{c1::Wischmopp}} in die Hand.",2,02_harry_potter_und_die_kammer_des_schreckens
"die Witwe, -n","widow (Frau, deren Ehegatte verstorben ist)",Witwe,NOUN,feminine,Witwen,-n,,"widow (Frau, deren Ehegatte verstorben ist)",dictionary-en,"»Die Klagende Witwe ist immerhin aus Kent angereist ... es ist Zeit für meine Rede, ich geh lieber und sag dem Orchester Bescheid ...","»Die Klagende {{c1::Witwe}} ist immerhin aus Kent angereist ... es ist Zeit für meine Rede, ich geh lieber und sag dem Orchester Bescheid ...",1,02_harry_potter_und_die_kammer_des_schreckens
"das Wochenende, -n","weekend (meist arbeits- und schulfreies Ende der Woche; Freitagabend, Samstag und Sonntag)",Wochenende,NOUN,neuter,Wochenenden,-n,,"weekend (meist arbeits- und schulfreies Ende der Woche; Freitagabend, Samstag und Sonntag)",dictionary-en,"So kam das eine zum andern, und Harry war ganz froh, dass endlich Wochenende war.","So kam das eine zum andern, und Harry war ganz froh, dass endlich {{c1::Wochenende}} war.",1,02_harry_potter_und_die_kammer_des_schreckens
"der Wohnort, -e","residence (rechtlich: politische Gemeinde, in der jemand wohnt oder auch seinen Wohnsitz hat)",Wohnort,NOUN,masculine,Wohnorte,-e,Wohnorten,"residence (rechtlich: politische Gemeinde, in der jemand wohnt oder auch seinen Wohnsitz hat)",dictionary-en,"Sehr geehrter Mr Potter, wie uns zur Kenntnis gelangt ist, wurde an Ihrem Wohnort heute Abend um zwölf Minuten nach neun ein Schwebezauber verwendet.","Sehr geehrter Mr Potter, wie uns zur Kenntnis gelangt ist, wurde an Ihrem {{c1::Wohnort}} heute Abend um zwölf Minuten nach neun ein Schwebezauber verwendet.",1,02_harry_potter_und_die_kammer_des_schreckens
"die Wolkendecke, -n",,Wolkendecke,NOUN,feminine,Wolkendecken,-n,,,,"sie schossen hinein in die tief hängende flaumige Wolkendecke, und um sie her war nun alles trübe und feucht.","sie schossen hinein in die tief hängende flaumige {{c1::Wolkendecke}}, und um sie her war nun alles trübe und feucht.",3,02_harry_potter_und_die_kammer_des_schreckens
"Wolkenformen, -",,Wolkenformen,NOUN,,Wolkenformen,-,,,,"Die phantastischen Wolkenformen beachtete er schon gar nicht mehr, und sehnsüchtig dachte er an den Zug meilenweit unter ihnen, wo man von einer kugelrunden Hexe mit einem Imbisswägelchen eiskalten Kürbissaft kaufen konnte.","Die phantastischen {{c1::Wolkenformen}} beachtete er schon gar nicht mehr, und sehnsüchtig dachte er an den Zug meilenweit unter ihnen, wo man von einer kugelrunden Hexe mit einem Imbisswägelchen eiskalten Kürbissaft kaufen konnte.",1,02_harry_potter_und_die_kammer_des_schreckens
"das Wolkenmeer, -",,Wolkenmeer,NOUN,neuter,,,,,,"Die Wagenräder glitten durch das flaumige Wolkenmeer, der Himmel war ein helles, endloses Blau unter der blendend weißen Sonne.","Die Wagenräder glitten durch das flaumige {{c1::Wolkenmeer}}, der Himmel war ein helles, endloses Blau unter der blendend weißen Sonne.",1,02_harry_potter_und_die_kammer_des_schreckens
"die Wolle, -n",wool (aus Tierhaaren gewonnenes Produkt für die Herstellung von Garn); wool (aus Wolle bestehendes Garn),Wolle,NOUN,feminine,Wollen,-n,,wool (aus Tierhaaren gewonnenes Produkt für die Herstellung von Garn); wool (aus Wolle bestehendes Garn),dictionary-en,Potter muss sich mit Filch in die Wolle gekriegt haben.,Potter muss sich mit Filch in die {{c1::Wolle}} gekriegt haben.,1,02_harry_potter_und_die_kammer_des_schreckens
"die Wollkapuze, -",,Wollkapuze,NOUN,feminine,,,,,,"Hagrids Gesicht war unter einer schneebedeckten Wollkapuze verborgen, aber ein anderer konnte es unmöglich sein, da er mit seinem Maulwurfsmantel den Gang fast in ganzer Breite ausfüllte.","Hagrids Gesicht war unter einer schneebedeckten {{c1::Wollkapuze}} verborgen, aber ein anderer konnte es unmöglich sein, da er mit seinem Maulwurfsmantel den Gang fast in ganzer Breite ausfüllte.",1,02_harry_potter_und_die_kammer_des_schreckens
"das Wrack, -e","wreck (zerstörtes, schrottreifes Fahrzeug)",Wrack,NOUN,neuter,Wracke,-e,Wracks; Wracken,"wreck (zerstörtes, schrottreifes Fahrzeug)",dictionary-en,Du bist ein Wrack.,Du bist ein {{c1::Wrack}}.,1,02_harry_potter_und_die_kammer_des_schreckens
"der Wurf, -Würfe","throw (Handlung, bei der ein Gegenstand unter Kraftaufwand über eine gewisse Entfernung durch die Luft befördert wird); fling (Handlung, bei der ein Gegenstand unter Kraftaufwand über eine gewisse Entfernung durch die Luft befördert wird)",Wurf,NOUN,masculine,Würfe,-Würfe,Würfen,"throw (Handlung, bei der ein Gegenstand unter Kraftaufwand über eine gewisse Entfernung durch die Luft befördert wird); fling (Handlung, bei der ein Gegenstand unter Kraftaufwand über eine gewisse Entfernung durch die Luft befördert wird)",dictionary-en,"»Erbärmlich«, kommentierte Fred den Wurf.","»Erbärmlich«, kommentierte Fred den {{c1::Wurf}}.",1,02_harry_potter_und_die_kammer_des_schreckens
"der Wutausbruch, -Wutausbrüche",,Wutausbruch,NOUN,masculine,Wutausbrüche,-Wutausbrüche,Wutausbrüchen,,,"Ihre drei Söhne waren Mrs Weasley ein ganzes Stück über den Kopf gewachsen, aber als ihr Wutausbruch über sie hereinbrach, schrumpften sie in sich zusammen.","Ihre drei Söhne waren Mrs Weasley ein ganzes Stück über den Kopf gewachsen, aber als ihr {{c1::Wutausbruch}} über sie hereinbrach, schrumpften sie in sich zusammen.",1,02_harry_potter_und_die_kammer_des_schreckens
"der Wächter, -n","guard (Person, die etwas oder jemanden bewacht)",Wächter,NOUN,masculine,Wächtern,-n,Wächter,"guard (Person, die etwas oder jemanden bewacht)",dictionary-en,"Sie schoben vorsichtig das knarrende Tor auf, durchquerten die Eingangshalle, stiegen die Marmortreppe empor und huschten mit angehaltenem Atem durch die Gänge, in denen aufmerksame Wächter umherliefen.","Sie schoben vorsichtig das knarrende Tor auf, durchquerten die Eingangshalle, stiegen die Marmortreppe empor und huschten mit angehaltenem Atem durch die Gänge, in denen aufmerksame {{c1::Wächter}} umherliefen.",1,02_harry_potter_und_die_kammer_des_schreckens
"der Wälzer, -n",tome (umgangssprachlich: (sehr) dickes Buch),Wälzer,NOUN,masculine,Wälzern,-n,Wälzer,tome (umgangssprachlich: (sehr) dickes Buch),dictionary-en,Und sie zog einen dicken Wälzer vom Kaminsims.,Und sie zog einen dicken {{c1::Wälzer}} vom Kaminsims.,1,02_harry_potter_und_die_kammer_des_schreckens
"die Wäsche, -n","laundry (Kleidungs- und Textilstücke, die kürzlich gewaschen wurden oder gewaschen werden sollen); lingerie ((Damen-)Unterwäsche)",Wäsche,NOUN,feminine,Wäschen,-n,,"laundry (Kleidungs- und Textilstücke, die kürzlich gewaschen wurden oder gewaschen werden sollen); lingerie ((Damen-)Unterwäsche)",dictionary-en,Als Mrs Hetty Bayliss in Norfolk um die Mittagszeit ihre Wäsche aufhängen wollte ...,Als Mrs Hetty Bayliss in Norfolk um die Mittagszeit ihre {{c1::Wäsche}} aufhängen wollte ...,3,02_harry_potter_und_die_kammer_des_schreckens
"das Wünschte, -",,Wünschte,NOUN,neuter,,,,,,"»Wünschte, wir könnten hoch zur Feier ...«","»{{c1::Wünschte}}, wir könnten hoch zur Feier ...«",1,02_harry_potter_und_die_kammer_des_schreckens
"das Wüsstet's, -",,Wüsstet's,NOUN,neuter,,,,,,"Na gut, wenn ihr glaubt, ihr wüsstet's besser als Lockhart, dann mal los, und wehe, es ist noch ein einziger Gnom im Garten, wenn ich nachschauen komme.","Na gut, wenn ihr glaubt, ihr {{c1::wüsstet's}} besser als Lockhart, dann mal los, und wehe, es ist noch ein einziger Gnom im Garten, wenn ich nachschauen komme.",1,02_harry_potter_und_die_kammer_des_schreckens
"der Yak, -s",yak (Zoologie: Rind aus Zentralasien mit langem Fell),Yak,NOUN,masculine,Yaks,-s,,yak (Zoologie: Rind aus Zentralasien mit langem Fell),dictionary-en,"« Hexenmeister D. J. Prod aus Didsbury bekennt: »Meine Frau hat meine schwächlichen Zaubereien immer verspottet, doch nach einem Monat Training mit Ihrem fabelhaften Kwikzaubern-Kurs ist es mir gelungen, sie in einen Yak zu verwandeln!","« Hexenmeister D. J. Prod aus Didsbury bekennt: »Meine Frau hat meine schwächlichen Zaubereien immer verspottet, doch nach einem Monat Training mit Ihrem fabelhaften Kwikzaubern-Kurs ist es mir gelungen, sie in einen {{c1::Yak}} zu verwandeln!",1,02_harry_potter_und_die_kammer_des_schreckens
