front,back,lemma,pos,gender,plural,plural_display,plural_alternatives,translations,translation_source,example,example_cloze,frequency,book
pissen,,pissen,VERB,,,,,,,"""Passen sie lieber auf wo sie ihre Nadeln hinstechen!""","""{{c1::Passen}} sie lieber auf wo sie ihre Nadeln hinstechen!""",1,06_harry_potter_und_der_halbblutprinz
posieren,,posieren,VERB,,,,,,,"""Ja, Zabini, weil du auch so begabt bist… im posieren...""","""Ja, Zabini, weil du auch so begabt bist… im {{c1::posieren}}...""",1,06_harry_potter_und_der_halbblutprinz
privilegierten,,privilegierten,VERB,,,,,,,"privilegierter Einblicks in Voldemorts Welt (ein Geschenk, für das jeder","{{c1::privilegierter}} Einblicks in Voldemorts Welt (ein Geschenk, für das jeder",1,06_harry_potter_und_der_halbblutprinz
produzieren,,produzieren,VERB,,,,,,,"mit etwas zu viel Begeisterung, so dass er statt eine Wasseruelle zu produzieren,","mit etwas zu viel Begeisterung, so dass er statt eine Wasseruelle zu {{c1::produzieren}},",2,06_harry_potter_und_der_halbblutprinz
propagieren,,propagieren,VERB,,,,,,,"zu behaupten, dass diese beiden, durch die Presse wohl propagierten und sehr","zu behaupten, dass diese beiden, durch die Presse wohl {{c1::propagierten}} und sehr",1,06_harry_potter_und_der_halbblutprinz
proportionieren,,proportionieren,VERB,,,,,,,"das erste, und seltsam proportioniert;","das erste, und seltsam {{c1::proportioniert}};",1,06_harry_potter_und_der_halbblutprinz
präparieren,,präparieren,VERB,,,,,,,"kürzester Zeit präparieren"", sagte Dumbledore.","kürzester Zeit {{c1::präparieren}}"", sagte Dumbledore.",1,06_harry_potter_und_der_halbblutprinz
raspelte,,raspelte,VERB,,,,,,,Das ist richtig ' raspelte den Anderen.,Das ist richtig ' {{c1::raspelte}} den Anderen.,1,06_harry_potter_und_der_halbblutprinz
realisieren,,realisieren,VERB,,,,,,,"sind wir das,"" sagte er, ""Sie haben doch sicherlich längst realisiert was da vor sich","sind wir das,"" sagte er, ""Sie haben doch sicherlich längst {{c1::realisiert}} was da vor sich",4,06_harry_potter_und_der_halbblutprinz
reduzieren,,reduzieren,VERB,,,,,,,"dicken Brille, die seine Augen auf Mondkalb große Flecke reduzierte.","dicken Brille, die seine Augen auf Mondkalb große Flecke {{c1::reduzierte}}.",1,06_harry_potter_und_der_halbblutprinz
reflektieren,,reflektieren,VERB,,,,,,,"waren, diese Dinge geschahen wohl wenn die Leute älter wurden, reflektierte","waren, diese Dinge geschahen wohl wenn die Leute älter wurden, {{c1::reflektierte}}",3,06_harry_potter_und_der_halbblutprinz
reflektierten,,reflektierten,VERB,,,,,,,Grün reflektierten.,Grün {{c1::reflektierten}}.,1,06_harry_potter_und_der_halbblutprinz
relaxen,,relaxen,VERB,,,,,,,"einigermaßen relaxten Eindruck zu machen, als grellgrüne Flammen unter dem","einigermaßen {{c1::relaxten}} Eindruck zu machen, als grellgrüne Flammen unter dem",1,06_harry_potter_und_der_halbblutprinz
renken,,renken,VERB,,,,,,,"die Klasse renkte sich ihre Hälse aus, um ihn im Auge zu behalten.","die Klasse {{c1::renkte}} sich ihre Hälse aus, um ihn im Auge zu behalten.",1,06_harry_potter_und_der_halbblutprinz
repräsentieren,,repräsentieren,VERB,,,,,,,"""Sirius repräsentierte so vieles da du vorher niemals hattest"", sagte Dumbledore","""Sirius {{c1::repräsentierte}} so vieles da du vorher niemals hattest"", sagte Dumbledore",1,06_harry_potter_und_der_halbblutprinz
resignieren,,resignieren,VERB,,,,,,,"""Natürlich tatest du das"", sagte Mr. Weasley, resigniert klingend.","""Natürlich tatest du das"", sagte Mr. Weasley, {{c1::resigniert}} klingend.",1,06_harry_potter_und_der_halbblutprinz
respektieren,,respektieren,VERB,,,,,,,"zu respektieren, dass andere über sie zu sprechen, wie Snape es","zu {{c1::respektieren}}, dass andere über sie zu sprechen, wie Snape es",1,06_harry_potter_und_der_halbblutprinz
reuevoll,,reuevoll,VERB,,,,,,,"""Nein, ""sagte Katie, und schüttelte ihren Kopf reuevoll.","""Nein, ""sagte Katie, und schüttelte ihren Kopf {{c1::reuevoll}}.",1,06_harry_potter_und_der_halbblutprinz
ritt,,ritt,VERB,,,,,,,"als auch das hübsche Mädchen, das neben ihm auf einem grauen Pferd ritt","als auch das hübsche Mädchen, das neben ihm auf einem grauen Pferd {{c1::ritt}}",2,06_harry_potter_und_der_halbblutprinz
rivalisieren,,rivalisieren,VERB,,,,,,,"Mitglieder von rivalisierenden Häusern, die versuchen Teammitglieder in","Mitglieder von {{c1::rivalisierenden}} Häusern, die versuchen Teammitglieder in",1,06_harry_potter_und_der_halbblutprinz
rumhüpften,,rumhüpften,VERB,,,,,,,"das Glas mittlerweile auf dem Kopf rumhüpfte, ""Blackś Familientradition","das Glas mittlerweile auf dem Kopf {{c1::rumhüpfte}}, ""Blackś Familientradition",1,06_harry_potter_und_der_halbblutprinz
rumzulaufen,,rumzulaufen,VERB,,,,,,,"rumzulaufen "" - sie riss den Propheten unter Harrys Hand vor und","{{c1::rumzulaufen}} "" - sie riss den Propheten unter Harrys Hand vor und",1,06_harry_potter_und_der_halbblutprinz
röchelte,,röchelte,VERB,,,,,,,Ron röchelte erstickt: seine Haut,Ron {{c1::röchelte}} erstickt: seine Haut,1,06_harry_potter_und_der_halbblutprinz
rügen,,rügen,VERB,,,,,,,"""Habe ich nicht…"" begann Harry, nicht sicher ob er nun gerügt worden war, oder","""Habe ich nicht…"" begann Harry, nicht sicher ob er nun {{c1::gerügt}} worden war, oder",1,06_harry_potter_und_der_halbblutprinz
rührte,,rührte,VERB,,,,,,,"keine Bemerkung, aber ab und zu rührte er Tränke oder rümpfte die Nase.","keine Bemerkung, aber ab und zu {{c1::rührte}} er Tränke oder rümpfte die Nase.",1,06_harry_potter_und_der_halbblutprinz
sagen-,,sagen-,VERB,,,,,,,Golpalotts drittes Gesetz ... wer kann es mir sagen-?,Golpalotts drittes Gesetz ... wer kann es mir {{c1::sagen-}}?,1,06_harry_potter_und_der_halbblutprinz
sammelt,,sammelt,VERB,,,,,,,"geben, Harry - der junge Tom Riddle sammelte Trophäen.","geben, Harry - der junge Tom Riddle {{c1::sammelte}} Trophäen.",1,06_harry_potter_und_der_halbblutprinz
sangen,,sangen,VERB,,,,,,,"""Hagrid redete nicht darüber, dass du sangst, ""sagte Harry still.","""Hagrid redete nicht darüber, dass du {{c1::sangst}}, ""sagte Harry still.",1,06_harry_potter_und_der_halbblutprinz
schaukelten,,schaukelten,VERB,,,,,,,Die Laternen schaukelten von der Wagendecke und warfen ein,Die Laternen {{c1::schaukelten}} von der Wagendecke und warfen ein,1,06_harry_potter_und_der_halbblutprinz
schepperte,,schepperte,VERB,,,,,,,es schepperte über den Tisch als sie vom Sofa glitt in,es {{c1::schepperte}} über den Tisch als sie vom Sofa glitt in,1,06_harry_potter_und_der_halbblutprinz
scherzhafen,,scherzhafen,VERB,,,,,,,"neuen lachenden, scherzhaften Ron vorzog gegenüber dem launischen,","neuen lachenden, {{c1::scherzhaften}} Ron vorzog gegenüber dem launischen,",1,06_harry_potter_und_der_halbblutprinz
schielte,,schielte,VERB,,,,,,,"""Das glaube ich nicht"", sagte Dumbledore leise, und schielte um einen Lehnstuhl","""Das glaube ich nicht"", sagte Dumbledore leise, und {{c1::schielte}} um einen Lehnstuhl",1,06_harry_potter_und_der_halbblutprinz
schlafraubende,,schlafraubende,VERB,,,,,,,"Halluzination gewesen war, die durch die äußerst strapaziöse und schlafraubende","Halluzination gewesen war, die durch die äußerst strapaziöse und {{c1::schlafraubende}}",1,06_harry_potter_und_der_halbblutprinz
schluch,,schluch,VERB,,,,,,,"""Ich denke nicht, das es da etwas gibt was ihr tun könnt, Hermione,"" schluchste","""Ich denke nicht, das es da etwas gibt was ihr tun könnt, Hermione,"" {{c1::schluchste}}",1,06_harry_potter_und_der_halbblutprinz
schluckte,,schluckte,VERB,,,,,,,"Slughorn zu antworten, schluckte er zu schnell, wurde purpurn, und begann zu","Slughorn zu antworten, {{c1::schluckte}} er zu schnell, wurde purpurn, und begann zu",1,06_harry_potter_und_der_halbblutprinz
schlummerte,,schlummerte,VERB,,,,,,,"seiner Sitzstange schlummerte, und hinter dem Schreibtisch saß Dumbledore,","seiner Sitzstange {{c1::schlummerte}}, und hinter dem Schreibtisch saß Dumbledore,",1,06_harry_potter_und_der_halbblutprinz
schlussfolgern,,schlussfolgern,VERB,,,,,,,Gerade als er geschlussfolgert,Gerade als er {{c1::geschlussfolgert}},1,06_harry_potter_und_der_halbblutprinz
schmuggelten,,schmuggelten,VERB,,,,,,,Seamus alle im Gemeinschaftsraum waren und schmuggelten sich in,Seamus alle im Gemeinschaftsraum waren und {{c1::schmuggelten}} sich in,1,06_harry_potter_und_der_halbblutprinz
schneebedeckn,,schneebedeckn,VERB,,,,,,,"Harry ging über den Hof in Richtung des überwucherten, schneebedeckten","Harry ging über den Hof in Richtung des überwucherten, {{c1::schneebedeckten}}",1,06_harry_potter_und_der_halbblutprinz
schnüffelten,,schnüffelten,VERB,,,,,,,"Ron, und Hermine schnüffelten interessiert als sie an einem großen, sprudelnden","Ron, und Hermine {{c1::schnüffelten}} interessiert als sie an einem großen, sprudelnden",1,06_harry_potter_und_der_halbblutprinz
schwafelte,,schwafelte,VERB,,,,,,,"dieser unbeholfene Barkeeper mit Snape, der darüber schwafelte, den falschen","dieser unbeholfene Barkeeper mit Snape, der darüber {{c1::schwafelte}}, den falschen",1,06_harry_potter_und_der_halbblutprinz
schwang,,schwang,VERB,,,,,,,"flog von seiner Gabel, die er jetzt gegen Hermine schwang und und landete bei","flog von seiner Gabel, die er jetzt gegen Hermine {{c1::schwang}} und und landete bei",1,06_harry_potter_und_der_halbblutprinz
schwenkte,,schwenkte,VERB,,,,,,,"Die dicke Dame döste und war nicht erfreut, geweckt zu werden, schwenkte aber","Die dicke Dame döste und war nicht erfreut, geweckt zu werden, {{c1::schwenkte}} aber",1,06_harry_potter_und_der_halbblutprinz
schwollen,,schwollen,VERB,,,,,,,"von seinem Mund, und seine Augen schwollen an.","von seinem Mund, und seine Augen {{c1::schwollen}} an.",1,06_harry_potter_und_der_halbblutprinz
schälte,,schälte,VERB,,,,,,,"Hagrid begann seine Kartoffeln mit einer Brutalität zu schälte, als ob jede","Hagrid begann seine Kartoffeln mit einer Brutalität zu {{c1::schälte}}, als ob jede",1,06_harry_potter_und_der_halbblutprinz
schönreden,,schönreden,VERB,,,,,,,"schon, ""sagte Harry verzweifelt,"" du kannst doch nicht immer alles schönreden!","schon, ""sagte Harry verzweifelt,"" du kannst doch nicht immer alles {{c1::schönreden}}!",1,06_harry_potter_und_der_halbblutprinz
sectumsempraen,,sectumsempraen,VERB,,,,,,,"Sectumsempra Zauberspruch mit der Überschrift, ""für Feinde,"" den er einige","{{c1::Sectumsempra}} Zauberspruch mit der Überschrift, ""für Feinde,"" den er einige",1,06_harry_potter_und_der_halbblutprinz
segne,,segne,VERB,,,,,,,Segne sie.,{{c1::Segne}} sie.,1,06_harry_potter_und_der_halbblutprinz
segnen,,segnen,VERB,,,,,,,"""Ja, Harry, da ich mit außergewöhnlichem Gehirn gesegnet bin, verstand ich","""Ja, Harry, da ich mit außergewöhnlichem Gehirn {{c1::gesegnet}} bin, verstand ich",1,06_harry_potter_und_der_halbblutprinz
siehe,,siehe,VERB,,,,,,,"Man siehe Madam Bones, oder Emmeline","Man {{c1::siehe}} Madam Bones, oder Emmeline",1,06_harry_potter_und_der_halbblutprinz
signalisieren,,signalisieren,VERB,,,,,,,"fast den Klang der Pfeife, die das Ende des Spiels signalisierte.","fast den Klang der Pfeife, die das Ende des Spiels {{c1::signalisierte}}.",1,06_harry_potter_und_der_halbblutprinz
sogarverstehe,,sogarverstehe,VERB,,,,,,,sogarverstehen.,{{c1::sogarverstehen}}.,1,06_harry_potter_und_der_halbblutprinz
sollsen,,sollsen,VERB,,,,,,,"ja es war so, aber was solls?","ja es war so, aber was {{c1::solls}}?",1,06_harry_potter_und_der_halbblutprinz
sonderbarerweise,,sonderbarerweise,VERB,,,,,,,"sonderbarerweise außer Sicht, wie sie sich näherte) und schimpfte heftig über","{{c1::sonderbarerweise}} außer Sicht, wie sie sich näherte) und schimpfte heftig über",1,06_harry_potter_und_der_halbblutprinz
sortieren,,sortieren,VERB,,,,,,,"Und er will, dass du weißt, dass du faule von guten Flobberworms sortieren","Und er will, dass du weißt, dass du faule von guten Flobberworms {{c1::sortieren}}",1,06_harry_potter_und_der_halbblutprinz
specht,,specht,VERB,,,,,,,"Hof mache, während ihr mit Percy specht.","Hof mache, während ihr mit Percy {{c1::specht}}.",1,06_harry_potter_und_der_halbblutprinz
spinksen,,spinksen,VERB,,,,,,,Er spinkste nach unten auf das Stück Pergament in,Er {{c1::spinkste}} nach unten auf das Stück Pergament in,1,06_harry_potter_und_der_halbblutprinz
splitten,,splitten,VERB,,,,,,,Weitere Schüler hatten es geschafft sich zu splitten.,Weitere Schüler hatten es geschafft sich zu {{c1::splitten}}.,1,06_harry_potter_und_der_halbblutprinz
stationieren,,stationieren,VERB,,,,,,,"""Ich bin jetzt in Hogsmeade stationiert, um der Schule zusätzlichen Schutz zu","""Ich bin jetzt in Hogsmeade {{c1::stationiert}}, um der Schule zusätzlichen Schutz zu",2,06_harry_potter_und_der_halbblutprinz
staubbedeckt,,staubbedeckt,VERB,,,,,,,"Wütend, errötet und staubbedeckt eilte er in","Wütend, errötet und {{c1::staubbedeckt}} eilte er in",1,06_harry_potter_und_der_halbblutprinz
steckt,,steckt,VERB,,,,,,,"""Steckt sie weg"", sagte sie kalt zu Harry und Ron.","""{{c1::Steckt}} sie weg"", sagte sie kalt zu Harry und Ron.",2,06_harry_potter_und_der_halbblutprinz
stielen,,stielen,VERB,,,,,,,"sind, die er stielt…""","sind, die er {{c1::stielt}}…""",1,06_harry_potter_und_der_halbblutprinz
stießen,,stießen,VERB,,,,,,,"In seiner Eile, ihr zu helfen, stieß er die Sauciere um;","In seiner Eile, ihr zu helfen, {{c1::stieß}} er die Sauciere um;",1,06_harry_potter_und_der_halbblutprinz
stimmts,,stimmts,VERB,,,,,,,"""Und du auch nicht, stimmts?""","""Und du auch nicht, {{c1::stimmts}}?""",2,06_harry_potter_und_der_halbblutprinz
stottert,,stottert,VERB,,,,,,,"""Ich - nein - was -?"" stotterte Mundungus, der langsam purpurn wurde.","""Ich - nein - was -?"" {{c1::stotterte}} Mundungus, der langsam purpurn wurde.",1,06_harry_potter_und_der_halbblutprinz
strotzen,,strotzen,VERB,,,,,,,"Er stand auf und lächelte, vor Vertrauen strotzend.","Er stand auf und lächelte, vor Vertrauen {{c1::strotzend}}.",1,06_harry_potter_und_der_halbblutprinz
stöhnte,,stöhnte,VERB,,,,,,,Dumbledore stöhnte und begann zu schnaufen.,Dumbledore {{c1::stöhnte}} und begann zu schnaufen.,1,06_harry_potter_und_der_halbblutprinz
suggerieren,,suggerieren,VERB,,,,,,,"Dumbledore zu Onkel Vernon, ""aber Augenscheinlich suggerieren sie das ich","Dumbledore zu Onkel Vernon, ""aber Augenscheinlich {{c1::suggerieren}} sie das ich",1,06_harry_potter_und_der_halbblutprinz
säuberten,,säuberten,VERB,,,,,,,die Tapeten säuberten sich von selbst.,die Tapeten {{c1::säuberten}} sich von selbst.,1,06_harry_potter_und_der_halbblutprinz
säuselte,,säuselte,VERB,,,,,,,"Voldemort lächelte mechanisch, und Hepzibah säuselte.","Voldemort lächelte mechanisch, und Hepzibah {{c1::säuselte}}.",1,06_harry_potter_und_der_halbblutprinz
taten,,taten,VERB,,,,,,,Du tatest gerade etwas in Rons Getränk.,Du {{c1::tatest}} gerade etwas in Rons Getränk.,1,06_harry_potter_und_der_halbblutprinz
tauen,,tauen,VERB,,,,,,,Es gab ein Aufblitzen von rotem Licht und Harrys Körper taute auf;,Es gab ein Aufblitzen von rotem Licht und Harrys Körper {{c1::taute}} auf;,1,06_harry_potter_und_der_halbblutprinz
taumelten,,taumelten,VERB,,,,,,,"offen war, und Harry und Hermine taumelten in seinem Kielwasser ins überfüllte","offen war, und Harry und Hermine {{c1::taumelten}} in seinem Kielwasser ins überfüllte",1,06_harry_potter_und_der_halbblutprinz
tendieren,,tendieren,VERB,,,,,,,"tendieren, die gelegentlichen Nebenwirkungen wie übermäßiges Singen und","{{c1::tendieren}}, die gelegentlichen Nebenwirkungen wie übermäßiges Singen und",2,06_harry_potter_und_der_halbblutprinz
terrorisieren,,terrorisieren,VERB,,,,,,,terrorisiert wurde.,{{c1::terrorisiert}} wurde.,4,06_harry_potter_und_der_halbblutprinz
tolerieren,,tolerieren,VERB,,,,,,,Hogwarts nicht toleriert.,Hogwarts nicht {{c1::toleriert}}.,2,06_harry_potter_und_der_halbblutprinz
trauern,,trauern,VERB,,,,,,,"oder verloren hatte, normalerweise feierte oder trauerte das Team im eigenen","oder verloren hatte, normalerweise feierte oder {{c1::trauerte}} das Team im eigenen",1,06_harry_potter_und_der_halbblutprinz
trauten,,trauten,VERB,,,,,,,"schwammen, sich jedoch nicht trauten, wieder auftauchen.","schwammen, sich jedoch nicht {{c1::trauten}}, wieder auftauchen.",1,06_harry_potter_und_der_halbblutprinz
trippeln,,trippeln,VERB,,,,,,,"Gegenständen, die in der Tat gerade versuchten aus dem Sichtbereich zu trippeln","Gegenständen, die in der Tat gerade versuchten aus dem Sichtbereich zu {{c1::trippeln}}",1,06_harry_potter_und_der_halbblutprinz
trittst,,trittst,VERB,,,,,,,"""Du bist nicht Mitleid erregend, und du trittst nicht zurück!","""Du bist nicht Mitleid erregend, und du {{c1::trittst}} nicht zurück!",1,06_harry_potter_und_der_halbblutprinz
trällern,,trällern,VERB,,,,,,,zu trällern.,zu {{c1::trällern}}.,1,06_harry_potter_und_der_halbblutprinz
tu,,tu,VERB,,,,,,,"Tue etwas ""","{{c1::Tue}} etwas """,2,06_harry_potter_und_der_halbblutprinz
tänzeln,,tänzeln,VERB,,,,,,,"Im Geiste sah er eine Parade von Crabbs und Goyles tänzeln, die in Mädchen","Im Geiste sah er eine Parade von Crabbs und Goyles {{c1::tänzeln}}, die in Mädchen",1,06_harry_potter_und_der_halbblutprinz
tätowieren,,tätowieren,VERB,,,,,,,"er wahr ist, dass du einen Hippogreiff auf deiner Brust hast tätowieren lassen.","er wahr ist, dass du einen Hippogreiff auf deiner Brust hast {{c1::tätowieren}} lassen.",1,06_harry_potter_und_der_halbblutprinz
tötest,,tötest,VERB,,,,,,,"Ich denke nicht, dass du mich tötest, Draco.","Ich denke nicht, dass du mich {{c1::tötest}}, Draco.",1,06_harry_potter_und_der_halbblutprinz
umbesetzen,,umbesetzen,VERB,,,,,,,"momentanen Situation umbesetzt, und Arthur ist nun Leiter der Abteilung zur","momentanen Situation {{c1::umbesetzt}}, und Arthur ist nun Leiter der Abteilung zur",1,06_harry_potter_und_der_halbblutprinz
umdrehte,,umdrehte,VERB,,,,,,,gespannt in seinem Sitz umdrehte um zu sehen wie Dumbledore sich über,gespannt in seinem Sitz {{c1::umdrehte}} um zu sehen wie Dumbledore sich über,1,06_harry_potter_und_der_halbblutprinz
umfließen,,umfließen,VERB,,,,,,,"umflossen, und ihr das Aussehen eines schmelzenden mit Eis bedeckten Kuchens","{{c1::umflossen}}, und ihr das Aussehen eines schmelzenden mit Eis bedeckten Kuchens",1,06_harry_potter_und_der_halbblutprinz
umformulieren,,umformulieren,VERB,,,,,,,"umformulierte, die Wand blieb türlos.","{{c1::umformulierte}}, die Wand blieb türlos.",1,06_harry_potter_und_der_halbblutprinz
umhängen,,umhängen,VERB,,,,,,,"""Und was passiert wirklich wenn man sie umhängt?""","""Und was passiert wirklich wenn man sie {{c1::umhängt}}?""",1,06_harry_potter_und_der_halbblutprinz
umknicken,,umknicken,VERB,,,,,,,"""Bäume entwurzelt, Dächer abgedeckt, Laternenpfähle umgeknickt,","""Bäume entwurzelt, Dächer abgedeckt, Laternenpfähle {{c1::umgeknickt}},",1,06_harry_potter_und_der_halbblutprinz
umschließen,,umschließen,VERB,,,,,,,"große Gruppe Mädchen, die ihn umschlossen, lachend, ihre Augenlider zwinkerten.","große Gruppe Mädchen, die ihn {{c1::umschlossen}}, lachend, ihre Augenlider zwinkerten.",1,06_harry_potter_und_der_halbblutprinz
umschreiten,,umschreiten,VERB,,,,,,,"Snape begann den Raum zu umschreiten, jetzt in einer geringeren Lautstärke","Snape begann den Raum zu {{c1::umschreiten}}, jetzt in einer geringeren Lautstärke",1,06_harry_potter_und_der_halbblutprinz
umtauschen,,umtauschen,VERB,,,,,,,"eichengereiften Met, kristallisierten Ananas und Samthausjacken umtauschen","eichengereiften Met, kristallisierten Ananas und Samthausjacken {{c1::umtauschen}}",1,06_harry_potter_und_der_halbblutprinz
unanehmlichkein,,unanehmlichkein,VERB,,,,,,,Maßnahmen haben eine Menge unanehmlichkeiten für Arthur und Molly mit sich,Maßnahmen haben eine Menge {{c1::unanehmlichkeiten}} für Arthur und Molly mit sich,1,06_harry_potter_und_der_halbblutprinz
